2026-05-21 15:26:00 status unpacked libaprutil1:armhf 1.6.3-1
2026-05-21 15:26:01 install libaprutil1-dbd-sqlite3:armhf <none> 1.6.3-1
2026-05-21 15:26:01 status half-installed libaprutil1-dbd-sqlite3:armhf 1.6.3-1
2026-05-21 15:26:01 status unpacked libaprutil1-dbd-sqlite3:armhf 1.6.3-1
2026-05-21 15:26:01 install libaprutil1-ldap:armhf <none> 1.6.3-1
2026-05-21 15:26:01 status half-installed libaprutil1-ldap:armhf 1.6.3-1
2026-05-21 15:26:02 status unpacked libaprutil1-ldap:armhf 1.6.3-1
2026-05-21 15:26:02 install libapt-pkg-perl:armhf <none> 0.1.40+b2
2026-05-21 15:26:02 status half-installed libapt-pkg-perl:armhf 0.1.40+b2
2026-05-21 15:26:02 status unpacked libapt-pkg-perl:armhf 0.1.40+b2
2026-05-21 15:26:03 install libasan8:armhf <none> 12.2.0-14+deb12u1
2026-05-21 15:26:03 status half-installed libasan8:armhf 12.2.0-14+deb12u1
2026-05-21 15:26:04 status unpacked libasan8:armhf 12.2.0-14+deb12u1
2026-05-21 15:26:04 install libasound2:armhf <none> 1.2.8-1+b1
2026-05-21 15:26:04 status half-installed libasound2:armhf 1.2.8-1+b1
2026-05-21 15:26:04 status unpacked libasound2:armhf 1.2.8-1+b1
2026-05-21 15:26:05 install libasound2-data:all <none> 1.2.8-1
2026-05-21 15:26:05 status half-installed libasound2-data:all 1.2.8-1
2026-05-21 15:26:05 status unpacked libasound2-data:all 1.2.8-1
2026-05-21 15:26:05 install libasound2-dev:armhf <none> 1.2.8-1+b1
2026-05-21 15:26:05 status half-installed libasound2-dev:armhf 1.2.8-1+b1
2026-05-21 15:26:06 status unpacked libasound2-dev:armhf 1.2.8-1+b1
2026-05-21 15:26:06 install libasound2-plugins:armhf <none> 1.2.7.1-1
2026-05-21 15:26:06 status half-installed libasound2-plugins:armhf 1.2.7.1-1
2026-05-21 15:26:06 status unpacked libasound2-plugins:armhf 1.2.7.1-1
2026-05-21 15:26:07 install libasyncns0:armhf <none> 0.8-6+b3
2026-05-21 15:26:07 status half-installed libasyncns0:armhf 0.8-6+b3
2026-05-21 15:26:07 status unpacked libasyncns0:armhf 0.8-6+b3
2026-05-21 15:26:07 install libatomic1:armhf <none> 12.2.0-14+deb12u1
2026-05-21 15:26:07 status half-installed libatomic1:armhf 12.2.0-14+deb12u1
2026-05-21 15:26:07 status unpacked libatomic1:armhf 12.2.0-14+deb12u1
2026-05-21 15:26:08 install libatopology2:armhf <none> 1.2.8-1+b1
2026-05-21 15:26:08 status half-installed libatopology2:armhf 1.2.8-1+b1
2026-05-21 15:26:08 status unpacked libatopology2:armhf 1.2.8-1+b1
2026-05-21 15:26:09 install libavahi-client3:armhf <none> 0.8-10+deb12u1
2026-05-21 15:26:09 status half-installed libavahi-client3:armhf 0.8-10+deb12u1
2026-05-21 15:26:09 status unpacked libavahi-client3:armhf 0.8-10+deb12u1
2026-05-21 15:26:10 install libavahi-common-data:armhf <none> 0.8-10+deb12u1
2026-05-21 15:26:10 status half-installed libavahi-common-data:armhf 0.8-10+deb12u1
2026-05-21 15:26:10 status unpacked libavahi-common-data:armhf 0.8-10+deb12u1
2026-05-21 15:26:10 install libavahi-common3:armhf <none> 0.8-10+deb12u1
2026-05-21 15:26:10 status half-installed libavahi-common3:armhf 0.8-10+deb12u1
2026-05-21 15:26:11 status unpacked libavahi-common3:armhf 0.8-10+deb12u1
2026-05-21 15:26:11 install libavcodec59:armhf <none> 7:5.1.8-0+deb12u1
2026-05-21 15:26:11 status half-installed libavcodec59:armhf 7:5.1.8-0+deb12u1
2026-05-21 15:26:13 status unpacked libavcodec59:armhf 7:5.1.8-0+deb12u1
2026-05-21 15:26:14 install libavutil57:armhf <none> 7:5.1.8-0+deb12u1
2026-05-21 15:26:14 status half-installed libavutil57:armhf 7:5.1.8-0+deb12u1
2026-05-21 15:26:14 status unpacked libavutil57:armhf 7:5.1.8-0+deb12u1
2026-05-21 15:26:14 install libbinutils:armhf <none> 2.40-2
2026-05-21 15:26:14 status half-installed libbinutils:armhf 2.40-2
2026-05-21 15:26:15 status unpacked libbinutils:armhf 2.40-2
2026-05-21 15:26:15 install libblkid-dev:armhf <none> 2.38.1-5+deb12u3
2026-05-21 15:26:15 status half-installed libblkid-dev:armhf 2.38.1-5+deb12u3
2026-05-21 15:26:16 status unpacked libblkid-dev:armhf 2.38.1-5+deb12u3
2026-05-21 15:26:16 install libbpf1:armhf <none> 1:1.1.2-0+deb12u1
2026-05-21 15:26:16 status half-installed libbpf1:armhf 1:1.1.2-0+deb12u1
2026-05-21 15:26:16 status unpacked libbpf1:armhf 1:1.1.2-0+deb12u1
2026-05-21 15:26:17 install libbrotli1:armhf <none> 1.0.9-2+b6
2026-05-21 15:26:17 status half-installed libbrotli1:armhf 1.0.9-2+b6
2026-05-21 15:26:17 status unpacked libbrotli1:armhf 1.0.9-2+b6
2026-05-21 15:26:17 install libbsd0:armhf <none> 0.11.7-2
2026-05-21 15:26:17 status half-installed libbsd0:armhf 0.11.7-2
2026-05-21 15:26:18 status unpacked libbsd0:armhf 0.11.7-2
2026-05-21 15:26:18 install libc-dev-bin:armhf <none> 2.36-9+deb12u14
2026-05-21 15:26:18 status half-installed libc-dev-bin:armhf 2.36-9+deb12u14
2026-05-21 15:26:19 status unpacked libc-dev-bin:armhf 2.36-9+deb12u14
2026-05-21 15:26:19 install libc-l10n:all <none> 2.36-9+deb12u14
2026-05-21 15:26:19 status half-installed libc-l10n:all 2.36-9+deb12u14
2026-05-21 15:26:19 status unpacked libc-l10n:all 2.36-9+deb12u14
2026-05-21 15:26:20 install libc6-dev:armhf <none> 2.36-9+deb12u14
2026-05-21 15:26:20 status half-installed libc6-dev:armhf 2.36-9+deb12u14
2026-05-21 15:26:20 status unpacked libc6-dev:armhf 2.36-9+deb12u14
2026-05-21 15:26:21 install libcaca0:armhf <none> 0.99.beta20-3
2026-05-21 15:26:21 status half-installed libcaca0:armhf 0.99.beta20-3
2026-05-21 15:26:21 status unpacked libcaca0:armhf 0.99.beta20-3
2026-05-21 15:26:22 install libcairo-gobject2:armhf <none> 1.16.0-7
2026-05-21 15:26:22 status half-installed libcairo-gobject2:armhf 1.16.0-7
2026-05-21 15:26:22 status unpacked libcairo-gobject2:armhf 1.16.0-7
2026-05-21 15:26:22 install libcairo2:armhf <none> 1.16.0-7
2026-05-21 15:26:22 status half-installed libcairo2:armhf 1.16.0-7
2026-05-21 15:26:23 status unpacked libcairo2:armhf 1.16.0-7
2026-05-21 15:26:23 install libcap2-bin:armhf <none> 1:2.66-4+deb12u3+b1
2026-05-21 15:26:23 status half-installed libcap2-bin:armhf 1:2.66-4+deb12u3+b1
2026-05-21 15:26:24 status unpacked libcap2-bin:armhf 1:2.66-4+deb12u3+b1
2026-05-21 15:26:24 install libcbor0.8:armhf <none> 0.8.0-2+b1
2026-05-21 15:26:24 status half-installed libcbor0.8:armhf 0.8.0-2+b1
2026-05-21 15:26:24 status unpacked libcbor0.8:armhf 0.8.0-2+b1
2026-05-21 15:26:25 install libcc1-0:armhf <none> 12.2.0-14+deb12u1
2026-05-21 15:26:25 status half-installed libcc1-0:armhf 12.2.0-14+deb12u1
2026-05-21 15:26:25 status unpacked libcc1-0:armhf 12.2.0-14+deb12u1
2026-05-21 15:26:25 install libcodec2-1.0:armhf <none> 1.0.5-1
2026-05-21 15:26:25 status half-installed libcodec2-1.0:armhf 1.0.5-1
2026-05-21 15:26:28 status unpacked libcodec2-1.0:armhf 1.0.5-1
2026-05-21 15:26:29 install libcrypt-dev:armhf <none> 1:4.4.33-2
2026-05-21 15:26:29 status half-installed libcrypt-dev:armhf 1:4.4.33-2
2026-05-21 15:26:29 status unpacked libcrypt-dev:armhf 1:4.4.33-2
2026-05-21 15:26:29 install libctf-nobfd0:armhf <none> 2.40-2
2026-05-21 15:26:29 status half-installed libctf-nobfd0:armhf 2.40-2
2026-05-21 15:26:30 status unpacked libctf-nobfd0:armhf 2.40-2
2026-05-21 15:26:30 install libctf0:armhf <none> 2.40-2
2026-05-21 15:26:30 status half-installed libctf0:armhf 2.40-2
2026-05-21 15:26:30 status unpacked libctf0:armhf 2.40-2
2026-05-21 15:26:31 install libcurl4:armhf <none> 7.88.1-10+deb12u14
2026-05-21 15:26:31 status half-installed libcurl4:armhf 7.88.1-10+deb12u14
2026-05-21 15:26:31 status unpacked libcurl4:armhf 7.88.1-10+deb12u14
2026-05-21 15:26:32 install libdatrie1:armhf <none> 0.2.13-2+b1
2026-05-21 15:26:32 status half-installed libdatrie1:armhf 0.2.13-2+b1
2026-05-21 15:26:32 status unpacked libdatrie1:armhf 0.2.13-2+b1
2026-05-21 15:26:33 install libdav1d6:armhf <none> 1.0.0-2+deb12u1
2026-05-21 15:26:33 status half-installed libdav1d6:armhf 1.0.0-2+deb12u1
2026-05-21 15:26:33 status unpacked libdav1d6:armhf 1.0.0-2+deb12u1
2026-05-21 15:26:34 install libdbus-1-3:armhf <none> 1.14.10-1~deb12u1
2026-05-21 15:26:34 status half-installed libdbus-1-3:armhf 1.14.10-1~deb12u1
2026-05-21 15:26:34 status unpacked libdbus-1-3:armhf 1.14.10-1~deb12u1
2026-05-21 15:26:34 install libdeflate0:armhf <none> 1.14-1
2026-05-21 15:26:34 status half-installed libdeflate0:armhf 1.14-1
2026-05-21 15:26:35 status unpacked libdeflate0:armhf 1.14-1
2026-05-21 15:26:35 install libdjvulibre-text:all <none> 3.5.28-2.2~deb12u1
2026-05-21 15:26:35 status half-installed libdjvulibre-text:all 3.5.28-2.2~deb12u1
2026-05-21 15:26:35 status unpacked libdjvulibre-text:all 3.5.28-2.2~deb12u1
2026-05-21 15:26:36 install libdjvulibre21:armhf <none> 3.5.28-2.2~deb12u1
2026-05-21 15:26:36 status half-installed libdjvulibre21:armhf 3.5.28-2.2~deb12u1
2026-05-21 15:26:36 status unpacked libdjvulibre21:armhf 3.5.28-2.2~deb12u1
2026-05-21 15:26:36 install libdpkg-perl:all <none> 1.21.23
2026-05-21 15:26:36 status half-installed libdpkg-perl:all 1.21.23
2026-05-21 15:26:37 status unpacked libdpkg-perl:all 1.21.23
2026-05-21 15:26:37 install libdrm-common:all <none> 2.4.114-1
2026-05-21 15:26:37 status half-installed libdrm-common:all 2.4.114-1
2026-05-21 15:26:38 status unpacked libdrm-common:all 2.4.114-1
2026-05-21 15:26:38 install libdrm2:armhf <none> 2.4.114-1+b1
2026-05-21 15:26:38 status half-installed libdrm2:armhf 2.4.114-1+b1
2026-05-21 15:26:38 status unpacked libdrm2:armhf 2.4.114-1+b1
2026-05-21 15:26:38 install libdw1:armhf <none> 0.188-2.1
2026-05-21 15:26:38 status half-installed libdw1:armhf 0.188-2.1
2026-05-21 15:26:39 status unpacked libdw1:armhf 0.188-2.1
2026-05-21 15:26:39 install libedit2:armhf <none> 3.1-20221030-2
2026-05-21 15:26:39 status half-installed libedit2:armhf 3.1-20221030-2
2026-05-21 15:26:39 status unpacked libedit2:armhf 3.1-20221030-2
2026-05-21 15:26:40 install libelf1:armhf <none> 0.188-2.1
2026-05-21 15:26:40 status half-installed libelf1:armhf 0.188-2.1
2026-05-21 15:26:40 status unpacked libelf1:armhf 0.188-2.1
2026-05-21 15:26:41 install libevent-2.1-7:armhf <none> 2.1.12-stable-8
2026-05-21 15:26:41 status half-installed libevent-2.1-7:armhf 2.1.12-stable-8
2026-05-21 15:26:41 status unpacked libevent-2.1-7:armhf 2.1.12-stable-8
2026-05-21 15:26:41 install libexif12:armhf <none> 0.6.24-1+deb12u1
2026-05-21 15:26:41 status half-installed libexif12:armhf 0.6.24-1+deb12u1
2026-05-21 15:26:42 status unpacked libexif12:armhf 0.6.24-1+deb12u1
2026-05-21 15:26:42 install libfaust2:armhf <none> 2.54.9+ds0-1
2026-05-21 15:26:42 status half-installed libfaust2:armhf 2.54.9+ds0-1
2026-05-21 15:26:43 status unpacked libfaust2:armhf 2.54.9+ds0-1
2026-05-21 15:26:43 install libffi-dev:armhf <none> 3.4.4-1
2026-05-21 15:26:43 status half-installed libffi-dev:armhf 3.4.4-1
2026-05-21 15:26:44 status unpacked libffi-dev:armhf 3.4.4-1
2026-05-21 15:26:44 install libfftw3-single3:armhf <none> 3.3.10-1
2026-05-21 15:26:44 status half-installed libfftw3-single3:armhf 3.3.10-1
2026-05-21 15:26:45 status unpacked libfftw3-single3:armhf 3.3.10-1
2026-05-21 15:26:45 install libfido2-1:armhf <none> 1.12.0-2+b1
2026-05-21 15:26:45 status half-installed libfido2-1:armhf 1.12.0-2+b1
2026-05-21 15:26:45 status unpacked libfido2-1:armhf 1.12.0-2+b1
2026-05-21 15:26:46 install libflac-dev:armhf <none> 1.4.2+ds-2
2026-05-21 15:26:46 status half-installed libflac-dev:armhf 1.4.2+ds-2
2026-05-21 15:26:46 status unpacked libflac-dev:armhf 1.4.2+ds-2
2026-05-21 15:26:46 install libflac12:armhf <none> 1.4.2+ds-2
2026-05-21 15:26:46 status half-installed libflac12:armhf 1.4.2+ds-2
2026-05-21 15:26:47 status unpacked libflac12:armhf 1.4.2+ds-2
2026-05-21 15:26:47 install libfontconfig1:armhf <none> 2.14.1-4
2026-05-21 15:26:47 status half-installed libfontconfig1:armhf 2.14.1-4
2026-05-21 15:26:47 status unpacked libfontconfig1:armhf 2.14.1-4
2026-05-21 15:26:48 install libfreetype6:armhf <none> 2.12.1+dfsg-5+deb12u4
2026-05-21 15:26:48 status half-installed libfreetype6:armhf 2.12.1+dfsg-5+deb12u4
2026-05-21 15:26:48 status unpacked libfreetype6:armhf 2.12.1+dfsg-5+deb12u4
2026-05-21 15:26:49 install libfribidi0:armhf <none> 1.0.8-2.1
2026-05-21 15:26:49 status half-installed libfribidi0:armhf 1.0.8-2.1
2026-05-21 15:26:49 status unpacked libfribidi0:armhf 1.0.8-2.1
2026-05-21 15:26:50 install libftdi1:armhf <none> 0.20-4+b1
2026-05-21 15:26:50 status half-installed libftdi1:armhf 0.20-4+b1
2026-05-21 15:26:50 status unpacked libftdi1:armhf 0.20-4+b1
2026-05-21 15:26:50 install libftdi1-2:armhf <none> 1.5-6+b2
2026-05-21 15:26:50 status half-installed libftdi1-2:armhf 1.5-6+b2
2026-05-21 15:26:50 status unpacked libftdi1-2:armhf 1.5-6+b2
2026-05-21 15:26:51 install libftdi1-dev:armhf <none> 1.5-6+b2
2026-05-21 15:26:51 status half-installed libftdi1-dev:armhf 1.5-6+b2
2026-05-21 15:26:51 status unpacked libftdi1-dev:armhf 1.5-6+b2
2026-05-21 15:26:51 install libgcc-12-dev:armhf <none> 12.2.0-14+deb12u1
2026-05-21 15:26:51 status half-installed libgcc-12-dev:armhf 12.2.0-14+deb12u1
2026-05-21 15:26:52 status unpacked libgcc-12-dev:armhf 12.2.0-14+deb12u1
2026-05-21 15:26:52 install libgdbm-compat4:armhf <none> 1.23-3
2026-05-21 15:26:52 status half-installed libgdbm-compat4:armhf 1.23-3
2026-05-21 15:26:52 status unpacked libgdbm-compat4:armhf 1.23-3
2026-05-21 15:26:53 install libgdbm6:armhf <none> 1.23-3
2026-05-21 15:26:53 status half-installed libgdbm6:armhf 1.23-3
2026-05-21 15:26:53 status unpacked libgdbm6:armhf 1.23-3
2026-05-21 15:26:54 install libgdk-pixbuf-2.0-0:armhf <none> 2.42.10+dfsg-1+deb12u4
2026-05-21 15:26:54 status half-installed libgdk-pixbuf-2.0-0:armhf 2.42.10+dfsg-1+deb12u4
2026-05-21 15:26:54 status unpacked libgdk-pixbuf-2.0-0:armhf 2.42.10+dfsg-1+deb12u4
2026-05-21 15:26:54 install libgdk-pixbuf2.0-common:all <none> 2.42.10+dfsg-1+deb12u4
2026-05-21 15:26:54 status half-installed libgdk-pixbuf2.0-common:all 2.42.10+dfsg-1+deb12u4
2026-05-21 15:26:55 status unpacked libgdk-pixbuf2.0-common:all 2.42.10+dfsg-1+deb12u4
2026-05-21 15:26:55 install libgif7:armhf <none> 5.2.1-2.5
2026-05-21 15:26:55 status half-installed libgif7:armhf 5.2.1-2.5
2026-05-21 15:26:55 status unpacked libgif7:armhf 5.2.1-2.5
2026-05-21 15:26:56 install libglib2.0-0:armhf <none> 2.74.6-2+deb12u9
2026-05-21 15:26:56 status half-installed libglib2.0-0:armhf 2.74.6-2+deb12u9
2026-05-21 15:26:56 status unpacked libglib2.0-0:armhf 2.74.6-2+deb12u9
2026-05-21 15:26:57 install libglib2.0-bin:armhf <none> 2.74.6-2+deb12u9
2026-05-21 15:26:57 status half-installed libglib2.0-bin:armhf 2.74.6-2+deb12u9
2026-05-21 15:26:57 status unpacked libglib2.0-bin:armhf 2.74.6-2+deb12u9
2026-05-21 15:26:57 install libglib2.0-data:all <none> 2.74.6-2+deb12u9
2026-05-21 15:26:57 status half-installed libglib2.0-data:all 2.74.6-2+deb12u9
2026-05-21 15:26:58 status unpacked libglib2.0-data:all 2.74.6-2+deb12u9
2026-05-21 15:26:58 install libglib2.0-dev:armhf <none> 2.74.6-2+deb12u9
2026-05-21 15:26:58 status half-installed libglib2.0-dev:armhf 2.74.6-2+deb12u9
2026-05-21 15:26:59 status unpacked libglib2.0-dev:armhf 2.74.6-2+deb12u9
2026-05-21 15:26:59 install libglib2.0-dev-bin:armhf <none> 2.74.6-2+deb12u9
2026-05-21 15:26:59 status half-installed libglib2.0-dev-bin:armhf 2.74.6-2+deb12u9
2026-05-21 15:27:00 status unpacked libglib2.0-dev-bin:armhf 2.74.6-2+deb12u9
2026-05-21 15:27:00 install libgmp-dev:armhf <none> 2:6.2.1+dfsg1-1.1
2026-05-21 15:27:00 status half-installed libgmp-dev:armhf 2:6.2.1+dfsg1-1.1
2026-05-21 15:27:00 status unpacked libgmp-dev:armhf 2:6.2.1+dfsg1-1.1
2026-05-21 15:27:01 install libgmpxx4ldbl:armhf <none> 2:6.2.1+dfsg1-1.1
2026-05-21 15:27:01 status half-installed libgmpxx4ldbl:armhf 2:6.2.1+dfsg1-1.1
2026-05-21 15:27:01 status unpacked libgmpxx4ldbl:armhf 2:6.2.1+dfsg1-1.1
2026-05-21 15:27:01 install libgnutls-dane0:armhf <none> 3.7.9-2+deb12u6
2026-05-21 15:27:01 status half-installed libgnutls-dane0:armhf 3.7.9-2+deb12u6
2026-05-21 15:27:02 status unpacked libgnutls-dane0:armhf 3.7.9-2+deb12u6
2026-05-21 15:27:02 install libgnutls-openssl27:armhf <none> 3.7.9-2+deb12u6
2026-05-21 15:27:02 status half-installed libgnutls-openssl27:armhf 3.7.9-2+deb12u6
2026-05-21 15:27:02 status unpacked libgnutls-openssl27:armhf 3.7.9-2+deb12u6
2026-05-21 15:27:02 install libgnutls28-dev:armhf <none> 3.7.9-2+deb12u6
2026-05-21 15:27:02 status half-installed libgnutls28-dev:armhf 3.7.9-2+deb12u6
2026-05-21 15:27:03 status unpacked libgnutls28-dev:armhf 3.7.9-2+deb12u6
2026-05-21 15:27:03 install libgnutlsxx30:armhf <none> 3.7.9-2+deb12u6
2026-05-21 15:27:03 status half-installed libgnutlsxx30:armhf 3.7.9-2+deb12u6
2026-05-21 15:27:04 status unpacked libgnutlsxx30:armhf 3.7.9-2+deb12u6
2026-05-21 15:27:04 install libgomp1:armhf <none> 12.2.0-14+deb12u1
2026-05-21 15:27:04 status half-installed libgomp1:armhf 12.2.0-14+deb12u1
2026-05-21 15:27:04 status unpacked libgomp1:armhf 12.2.0-14+deb12u1
2026-05-21 15:27:05 install libgpiod2:armhf <none> 1.6.3-1+b3
2026-05-21 15:27:05 status half-installed libgpiod2:armhf 1.6.3-1+b3
2026-05-21 15:27:05 status unpacked libgpiod2:armhf 1.6.3-1+b3
2026-05-21 15:27:06 install libgpm2:armhf <none> 1.20.7-10+b1
2026-05-21 15:27:06 status half-installed libgpm2:armhf 1.20.7-10+b1
2026-05-21 15:27:06 status unpacked libgpm2:armhf 1.20.7-10+b1
2026-05-21 15:27:06 install libgraphite2-3:armhf <none> 1.3.14-1
2026-05-21 15:27:06 status half-installed libgraphite2-3:armhf 1.3.14-1
2026-05-21 15:27:06 status unpacked libgraphite2-3:armhf 1.3.14-1
2026-05-21 15:27:07 install libgsm1:armhf <none> 1.0.22-1
2026-05-21 15:27:07 status half-installed libgsm1:armhf 1.0.22-1
2026-05-21 15:27:07 status unpacked libgsm1:armhf 1.0.22-1
2026-05-21 15:27:08 install libgssapi-krb5-2:armhf <none> 1.20.1-2+deb12u4
2026-05-21 15:27:08 status half-installed libgssapi-krb5-2:armhf 1.20.1-2+deb12u4
2026-05-21 15:27:08 status unpacked libgssapi-krb5-2:armhf 1.20.1-2+deb12u4
2026-05-21 15:27:08 install libgstreamer-plugins-base1.0-0:armhf <none> 1.22.0-3+deb12u6
2026-05-21 15:27:08 status half-installed libgstreamer-plugins-base1.0-0:armhf 1.22.0-3+deb12u6
2026-05-21 15:27:09 status unpacked libgstreamer-plugins-base1.0-0:armhf 1.22.0-3+deb12u6
2026-05-21 15:27:09 install libgstreamer1.0-0:armhf <none> 1.22.0-2+deb12u1
2026-05-21 15:27:09 status half-installed libgstreamer1.0-0:armhf 1.22.0-2+deb12u1
2026-05-21 15:27:10 status unpacked libgstreamer1.0-0:armhf 1.22.0-2+deb12u1
2026-05-21 15:27:10 install libharfbuzz0b:armhf <none> 6.0.0+dfsg-3
2026-05-21 15:27:10 status half-installed libharfbuzz0b:armhf 6.0.0+dfsg-3
2026-05-21 15:27:11 status unpacked libharfbuzz0b:armhf 6.0.0+dfsg-3
2026-05-21 15:27:11 install libhavege2:armhf <none> 1.9.14-1+b1
2026-05-21 15:27:11 status half-installed libhavege2:armhf 1.9.14-1+b1
2026-05-21 15:27:12 status unpacked libhavege2:armhf 1.9.14-1+b1
2026-05-21 15:27:12 install libhwy1:armhf <none> 1.0.3-3+deb12u1
2026-05-21 15:27:12 status half-installed libhwy1:armhf 1.0.3-3+deb12u1
2026-05-21 15:27:12 status unpacked libhwy1:armhf 1.0.3-3+deb12u1
2026-05-21 15:27:13 install libi2c0:armhf <none> 4.3-2+b3
2026-05-21 15:27:13 status half-installed libi2c0:armhf 4.3-2+b3
2026-05-21 15:27:13 status unpacked libi2c0:armhf 4.3-2+b3
2026-05-21 15:27:13 install libice6:armhf <none> 2:1.0.10-1
2026-05-21 15:27:13 status half-installed libice6:armhf 2:1.0.10-1
2026-05-21 15:27:13 status unpacked libice6:armhf 2:1.0.10-1
2026-05-21 15:27:14 install libicu72:armhf <none> 72.1-3+deb12u1
2026-05-21 15:27:14 status half-installed libicu72:armhf 72.1-3+deb12u1
2026-05-21 15:27:16 status unpacked libicu72:armhf 72.1-3+deb12u1
2026-05-21 15:27:17 install libidn2-dev:armhf <none> 2.3.3-1+b1
2026-05-21 15:27:17 status half-installed libidn2-dev:armhf 2.3.3-1+b1
2026-05-21 15:27:17 status unpacked libidn2-dev:armhf 2.3.3-1+b1
2026-05-21 15:27:17 install libiio-utils:armhf <none> 0.24-4
2026-05-21 15:27:17 status half-installed libiio-utils:armhf 0.24-4
2026-05-21 15:27:18 status unpacked libiio-utils:armhf 0.24-4
2026-05-21 15:27:18 install libiio0:armhf <none> 0.24-4
2026-05-21 15:27:18 status half-installed libiio0:armhf 0.24-4
2026-05-21 15:27:18 status unpacked libiio0:armhf 0.24-4
2026-05-21 15:27:19 install libinih1:armhf <none> 55-1
2026-05-21 15:27:19 status half-installed libinih1:armhf 55-1
2026-05-21 15:27:19 status unpacked libinih1:armhf 55-1
2026-05-21 15:27:19 install libisl23:armhf <none> 0.25-1.1
2026-05-21 15:27:19 status half-installed libisl23:armhf 0.25-1.1
2026-05-21 15:27:20 status unpacked libisl23:armhf 0.25-1.1
2026-05-21 15:27:20 install libjack-jackd2-0:armhf <none> 1.9.21~dfsg-3
2026-05-21 15:27:20 status half-installed libjack-jackd2-0:armhf 1.9.21~dfsg-3
2026-05-21 15:27:20 status unpacked libjack-jackd2-0:armhf 1.9.21~dfsg-3
2026-05-21 15:27:20 install libjack-jackd2-dev:armhf <none> 1.9.21~dfsg-3
2026-05-21 15:27:20 status half-installed libjack-jackd2-dev:armhf 1.9.21~dfsg-3
2026-05-21 15:27:21 status unpacked libjack-jackd2-dev:armhf 1.9.21~dfsg-3
2026-05-21 15:27:21 install libjansson4:armhf <none> 2.14-2
2026-05-21 15:27:21 status half-installed libjansson4:armhf 2.14-2
2026-05-21 15:27:21 status unpacked libjansson4:armhf 2.14-2
2026-05-21 15:27:22 install libjbig0:armhf <none> 2.1-6.1
2026-05-21 15:27:22 status half-installed libjbig0:armhf 2.1-6.1
2026-05-21 15:27:22 status unpacked libjbig0:armhf 2.1-6.1
2026-05-21 15:27:22 install libjpeg62-turbo:armhf <none> 1:2.1.5-2
2026-05-21 15:27:22 status half-installed libjpeg62-turbo:armhf 1:2.1.5-2
2026-05-21 15:27:23 status unpacked libjpeg62-turbo:armhf 1:2.1.5-2
2026-05-21 15:27:23 install libjxl0.7:armhf <none> 0.7.0-10+deb12u1
2026-05-21 15:27:23 status half-installed libjxl0.7:armhf 0.7.0-10+deb12u1
2026-05-21 15:27:24 status unpacked libjxl0.7:armhf 0.7.0-10+deb12u1
2026-05-21 15:27:24 install libk5crypto3:armhf <none> 1.20.1-2+deb12u4
2026-05-21 15:27:24 status half-installed libk5crypto3:armhf 1.20.1-2+deb12u4
2026-05-21 15:27:24 status unpacked libk5crypto3:armhf 1.20.1-2+deb12u4
2026-05-21 15:27:25 install libkeyutils1:armhf <none> 1.6.3-2
2026-05-21 15:27:25 status half-installed libkeyutils1:armhf 1.6.3-2
2026-05-21 15:27:25 status unpacked libkeyutils1:armhf 1.6.3-2
2026-05-21 15:27:25 install libklibc:armhf <none> 2.0.12-1
2026-05-21 15:27:25 status half-installed libklibc:armhf 2.0.12-1
2026-05-21 15:27:25 status unpacked libklibc:armhf 2.0.12-1
2026-05-21 15:27:26 install libkrb5-3:armhf <none> 1.20.1-2+deb12u4
2026-05-21 15:27:26 status half-installed libkrb5-3:armhf 1.20.1-2+deb12u4
2026-05-21 15:27:26 status unpacked libkrb5-3:armhf 1.20.1-2+deb12u4
2026-05-21 15:27:27 install libkrb5support0:armhf <none> 1.20.1-2+deb12u4
2026-05-21 15:27:27 status half-installed libkrb5support0:armhf 1.20.1-2+deb12u4
2026-05-21 15:27:27 status unpacked libkrb5support0:armhf 1.20.1-2+deb12u4
2026-05-21 15:27:27 install liblcms2-2:armhf <none> 2.14-2+deb12u1
2026-05-21 15:27:27 status half-installed liblcms2-2:armhf 2.14-2+deb12u1
2026-05-21 15:27:28 status unpacked liblcms2-2:armhf 2.14-2+deb12u1
2026-05-21 15:27:28 install libldap-2.5-0:armhf <none> 2.5.13+dfsg-5
2026-05-21 15:27:28 status half-installed libldap-2.5-0:armhf 2.5.13+dfsg-5
2026-05-21 15:27:29 status unpacked libldap-2.5-0:armhf 2.5.13+dfsg-5
2026-05-21 15:27:29 install liblerc4:armhf <none> 4.0.0+ds-2
2026-05-21 15:27:29 status half-installed liblerc4:armhf 4.0.0+ds-2
2026-05-21 15:27:29 status unpacked liblerc4:armhf 4.0.0+ds-2
2026-05-21 15:27:30 install libllvm14:armhf <none> 1:14.0.6-12
2026-05-21 15:27:30 status half-installed libllvm14:armhf 1:14.0.6-12
2026-05-21 15:27:33 status unpacked libllvm14:armhf 1:14.0.6-12
2026-05-21 15:27:34 install libltdl7:armhf <none> 2.4.7-7~deb12u1
2026-05-21 15:27:34 status half-installed libltdl7:armhf 2.4.7-7~deb12u1
2026-05-21 15:27:34 status unpacked libltdl7:armhf 2.4.7-7~deb12u1
2026-05-21 15:27:34 install liblua5.3-0:armhf <none> 5.3.6-2
2026-05-21 15:27:34 status half-installed liblua5.3-0:armhf 5.3.6-2
